"","person","speech","syllables","wordsyl","pol","readability","wc"
"15367","Chris Christie","And so when we talk to our allies and we give them our word, in a Christie administration, they know we're going to keep it.",32,25,0,9.3448,1.28
"15368","Chris Christie","Next, we have to talk to our adversaries, and we have to make sure they understand the limits of our patience.",28,21,0,8.58285714285714,1.33333333333333
"15369","Chris Christie","And this president, given what Ted said right at the beginning, he's absolutely right.",22,14,0.534522483824849,9.12,1.57142857142857
"15370","Chris Christie","It's a -- it's absolutely disgraceful that Secretary Kerry and others said in their response to what's going on in Iran that this was a good thing; it showed how the relationship was getting better.",53,34,0.171498585142509,17.7347058823529,1.55882352941176
"15371","Chris Christie","The president doesn't understand -- and by the way, neither does Secretary Clinton -- and here's my warning to everybody out in the audience tonight.",39,23,-0.208514414057075,14.4391304347826,1.69565217391304
"15372","Chris Christie","If you're worried about the world being on fire, you're worried about how we're going to use our military, you're worried about strengthening our military and you're worried most of all about keeping your homes and your families safe and secure, you cannot give Hillary Clinton a third term of Barack Obama's leadership.",84,53,-0.274721127897378,28.5311320754717,1.58490566037736
"15373","Chris Christie","I will not do that.",5,5,0,-5.742,1
"15374","Chris Christie","If I'm the nominee, she won't get within ten miles of the White House.",17,14,0,4.07357142857143,1.21428571428571
"15375","Chris Christie","Military action, Maria, would be used when it was absolutely necessary to protect American lives and protect American interests around the world.",44,22,0.639602149066831,15.475,2
"15376","Chris Christie","We are not the world's policeman, but we need to stand up and be ready.",18,15,0.258198889747161,3.34,1.2
"15377","Chris Christie","And the problem, Maria, is that the military is not ready, either.",19,12,-0.577350269189626,4.5875,1.58333333333333
"15378","Chris Christie","We need to rebuild our military, and this president has let it diminish to a point where tinpot dictators like the mullahs in Iran are taking our Navy ships.",44,29,0.185695338177052,13.6965517241379,1.51724137931034
"15379","Chris Christie","It is disgraceful, and in a Christie administration, they would know much, much better than to do that.",27,18,0,9.02666666666667,1.5
"15380","Chris Christie","I stood on the stage and watched Marco in rather indignantly, look at Governor Bush and say, someone told you that because we're running for the same office, that criticizing me will get you to that office.",52,37,-0.328797974610715,18.2013513513514,1.40540540540541
"15381","Chris Christie","It appears that the same someone who has been whispering in old Marco's ear too.",20,15,0,6.48,1.33333333333333
"15382","Chris Christie","So the indignation that you carry on, some of the stuff, you have to also own then.",22,17,-0.242535625036333,4.80176470588235,1.29411764705882
"15383","Chris Christie","So let's set the facts straight.",6,6,0,1.98,1
"15384","Chris Christie","First of all, I didn't support Sonia Sotomayor.",12,8,-0.353553390593274,4.9425,1.5
"15385","Chris Christie","Secondly, I never wrote a check to Planned Parenthood.",14,9,0,6.09666666666667,1.55555555555556
"15386","Chris Christie","Third, if you look at my record as governor of New Jersey, I have vetoed a fifty-caliber rifle ban.",29,19,0,7.1578947368421,1.52631578947368
"15387","Chris Christie","I have vetoed a reduction this clip size.",11,8,0,1.99875,1.375
"15388","Chris Christie","I vetoed a statewide I.",8,5,0,-1.974,1.6
"15389","Chris Christie","D.",0,1,0,-16.22,0
"15390","Chris Christie","system for gun owners and I pardoned, six out-of-state folks who came through our state and were arrested for owning a gun legally in another state so they never have to face charges.",46,33,0,16.0509090909091,1.39393939393939
"15391","Chris Christie","And on Common Core, Common Core has been eliminated in New Jersey.",19,12,0,5.3725,1.58333333333333
"15392","Chris Christie","So listen, this is the difference between being a governor and a senator.",22,13,0,6.44615384615384,1.69230769230769
"15393","Chris Christie","See when you're a senator, what you get to do is just talk and talk and talk.",19,17,0,3.4164705882353,1.11764705882353
"15394","Chris Christie","And you talk so much that nobody can ever keep up with what you're saying is accurate or not.",24,19,-0.229415733870562,6.41421052631579,1.26315789473684
"15395","Chris Christie","When you're a governor, you're held accountable for everything you do.",19,11,0,8.90454545454545,1.72727272727273
"15396","Chris Christie","And the people of New Jersey, I've seen it.",11,9,0,0.34,1.22222222222222
"15397","Chris Christie","And the last piece is this.",6,6,0,-1.945,1
"15398","Chris Christie","I like Marco too, and two years ago, he called me a conservative reformer that New Jersey needed.",27,18,0,7.71833333333333,1.5
"15399","Chris Christie","That was before he was running against me.",11,8,0,2.5875,1.375
"15400","Chris Christie","Now that he is, he's changed his tune.",8,8,0,-0.356249999999999,1
"15401","Chris Christie","I'm never going to change my tune.",9,7,0,0.237142857142857,1.28571428571429
"15402","Chris Christie","I like Marco Rubio.",6,4,0.5,-1.7675,1.5
"15403","Chris Christie","He's a good guy, a smart guy, and he would be a heck of a lot better president than Hillary Rodham Clinton would ever be.",33,25,0.4,8.7796,1.32
"15404","Chris Christie","No, absolutely not.",6,3,0,3.62,2
"15405","Chris Christie","The president wants to do things without working with his Congress, without working with the legislature, and without getting the consent of the American people.",42,25,0,16.3156,1.68
"15406","Chris Christie","And the fact is that that's not a democracy.",12,9,0,1.38666666666667,1.33333333333333
"15407","Chris Christie","That's a dictatorship.",6,3,0,9.9,2
"15408","Chris Christie","And we need to very, very concerned about that.",13,9,-0.866666666666667,2.43333333333333,1.44444444444444
"15409","Chris Christie","See, here's the thing.",4,4,0,0.587499999999999,1
"15410","Chris Christie","I don't think the founders put the Second Amendment as number two by accident.",21,14,0,7.10142857142857,1.5
"15411","Chris Christie","I don't think they dropped all the amendments into a hat and picked them out of a hat.",21,18,0,5.36333333333333,1.16666666666667
"15412","Chris Christie","I think they made the Second Amendment the second amendment because they thought it was just that important.",27,18,0.235702260395516,11.12,1.5
"15413","Chris Christie","The fact is in New Jersey, what we have done is to make it easier now to get a conceal and carry permit.",28,23,0.208514414057075,6.45260869565217,1.21739130434783
"15414","Chris Christie","We have made it easier to do that, not harder.",12,10,0.316227766016838,0.0549999999999997,1.2
"15415","Chris Christie","And the way we've done it properly through regulatory action, not buy signing unconstitutional executive orders.",34,16,0.5,14.535625,2.125
"15416","Chris Christie","This guy is a petulant child.",8,6,0,-0.375,1.33333333333333
"15417","Chris Christie","That's what he is.",4,4,0,-2.945,1
"15418","Chris Christie","I mean, you know the fact is, Neil, let's think about -- let's think about -- and I want to maybe -- I hope the president is watching tonight, because here's what I'd like to tell him.",42,34,0.171498585142509,14.5485294117647,1.23529411764706
"15419","Chris Christie","Mr.",2,1,0,-11.51,2
"15420","Chris Christie","President, we're not against you.",8,5,0,6.504,1.6
"15421","Chris Christie","We're against your policies.",7,4,0,8.83,1.75
"15422","Chris Christie","When you became president, you had a Democratic Congress and a filibuster-proof Democratic Senate.",29,14,0,13.1571428571429,2.07142857142857
"15423","Chris Christie","You had only twenty one Republican governors in this country.",18,10,0,7.591,1.8
"15424","Chris Christie","And now after seven years of your policies, we have the biggest majority we've had since the one thousand nine hundred twentys in the House; a Republican majority in the Senate; and thirty one out of fifty Republican governors.",65,39,0,20.4123076923077,1.66666666666667
"15425","Chris Christie","The American people have rejected your agenda and now you're trying to go around it.",24,15,-0.258198889747161,7.736,1.6
"15426","Chris Christie","That's not right.",3,3,-0.577350269189626,2.05,1
"15427","Chris Christie","It's not constitutional.",7,3,0,13.04,2.33333333333333
"15428","Chris Christie","And we are going to kick your rear end out of the White House come this fall.",18,17,-0.242535625036333,3.6935294117647,1.05882352941176
"15429","Chris Christie","Maria, you look at what this president and his secretary of state, Secretary of State Clinton, has done to get us in this spot.",34,24,0,10.195,1.41666666666667
"15430","Chris Christie","You think about it -- this is the president who said, along with his secretary of state -- drew a red line in Syria, said, if Assad uses chemical weapons against his people, that we're going to attack.",52,36,-0.166666666666667,16.8491666666667,1.44444444444444
"15431","Chris Christie","He used chemical weapons, he's killed, now, over a quarter of a million of his own people, and this president has done nothing.",33,23,-0.208514414057075,10.5482608695652,1.43478260869565
"15432","Chris Christie","In fact, he's done worse than nothing.",8,7,-0.377964473009227,2.25571428571428,1.14285714285714
"15433","Chris Christie","This president -- and, by the way, Secretary Clinton, who called Assad a reformer -- she called Assad a reformer.",30,18,0,10.0733333333333,1.66666666666667
"15434","Chris Christie","Now, the fact is, what this president has done is invited Russia to play an even bigger role, bring in Vladimir Putin to negotiate getting those chemical weapons back from Assad, yet what do we have today?",56,37,0,17.9467567567568,1.51351351351351
"15435","Chris Christie","We have the Russians and the Iranians working together, not to fight ISIS, but to prop up Assad.",27,18,0,7.45666666666667,1.5
"15436","Chris Christie","The fact of the matter is we're not going to have peace -- we are not going to have peace in Syria.",25,21,-0.436435780471985,5.89142857142857,1.19047619047619
"15437","Chris Christie","We're not going to be able to rebuild it unless we put a no-fly zone there, make it safe for those folks so we don't have to be talking about Syrian refugees anymore.",45,33,0.171498585142509,13.7672727272727,1.36363636363636
"15438","Chris Christie","The Syrians should stay in Syria.",8,6,0,2.765,1.33333333333333
"15439","Chris Christie","They shouldn't be going to Europe.",8,6,0,3.55,1.33333333333333
"15440","Chris Christie","And here's the last piece you're not going to have peace in Syria with Assad in charge.",20,17,-0.242535625036333,6.46411764705882,1.17647058823529
"15441","Chris Christie","You're simply not.",4,3,0,3.62,1.33333333333333
"15442","Chris Christie","And so Senator Graham is right about this.",12,8,0.353553390593274,2.5875,1.5
"15443","Chris Christie","And if we want to try to rebuild the coalition, as Governor Kasich was saying before, then what we better do is to get to the Arab countries that believe that ISIS is a threat, not only to them, but to us and to world peace, and bring them together.",66,50,0.424264068711929,21.8448,1.32
"15444","Chris Christie","And believe me, Assad is not worth it.",10,8,-0.353553390593274,-0.356249999999999,1.25
"15445","Chris Christie","And if you're going to leave this to Hillary Clinton, the person who gave us this foreign policy, the architect of it, and you're going to give her another four years, that's why I'm speaking out as strongly as I am about that.",59,43,0,19.7862790697674,1.37209302325581
"15446","Chris Christie","Hillary Clinton cannot be president.",11,5,0,10.272,2.2
"15447","Chris Christie","It will lead to even greater war in this world.",12,10,0.316227766016838,0.997,1.2
"15448","Chris Christie","And remember this, after Hillary Clinton and Barack Obama have had nearly eight years, we have fewer democracies in the world than we had when they started.",42,27,0,14.2244444444444,1.55555555555556
"15449","Chris Christie","That makes the world less peaceful, less safe.",10,8,0.707106781186547,4.35375,1.25
"15450","Chris Christie","In my administration, we will help to make sure we bring people together in the Middle East, and we will fight ISIS and defeat them.",35,25,0.36,10.852,1.4
"15451","Chris Christie","Now Maria, listen.",5,3,0,2.05,1.66666666666667
"15452","Chris Christie","I said right from the beginning that we should take no Syrian refugees of any kind.",22,16,0.25,6.293125,1.375
"15453","Chris Christie","And the reason I said that is because the FBI director told the American people, told Congress, that he could not guarantee he could vet them and it would be safe.",42,31,0,13.8216129032258,1.35483870967742
"15454","Chris Christie","That's the end of the conversation.",9,6,0,4.335,1.5
"15455","Chris Christie","I can tell you, after spending seven years as a former federal prosecutor, right after nine/eleven, dealing with this issue.",35,20,0,12.12,1.75
"15456","Chris Christie","Here's the way you need to deal with it.",9,9,0,-0.706666666666667,1
"15457","Chris Christie","You can't just ban all Muslims.",7,6,0,1.195,1.16666666666667
"15458","Chris Christie","You have to ban radical Islamic jihadists.",13,7,-0.377964473009227,5.62,1.85714285714286
"15459","Chris Christie","You have to ban the people who are trying to hurt us.",13,12,-0.288675134594813,0.662499999999998,1.08333333333333
"15460","Chris Christie","The only way to figure that out is to go back to getting the intelligence community the funding and the tools that it needs to be able to keep America safe.",45,31,0.35921060405355,13.061935483871,1.45161290322581
"15461","Chris Christie","And this summer, we didn't do that.",8,7,0,0.237142857142857,1.14285714285714
"15462","Chris Christie","We took it away from the NSA, it was a bad decision by the president.",20,15,-0.258198889747161,2.712,1.33333333333333
"15463","Chris Christie","Bad by those in the Senate who voted for it and if I'm president, we'll make our intelligence community strong, and won't have to keep everybody out, we're just going to keep the bad folk out and make sure they don't harm us.",57,43,0.0304997140665209,19.6767441860465,1.32558139534884
"15464","Chris Christie","Well, I'm glad you asked that, Maria.",8,7,0.755928946018454,0.91,1.14285714285714
"15465","Chris Christie","Here's -- here's our plan.",4,4,0,2.9425,1
"15466","Chris Christie","We've all been talking about tax reforms tonight, and paying for infrastructure is caught right up in tax reform.",28,19,0.688247201611685,11.1242105263158,1.47368421052632
"15467","Chris Christie","If you reform the corporate tax system in this country, which, as was mentioned before, is the highest rate in the world -- and we double tax, as you know.",38,29,0.185695338177052,12.3972413793104,1.31034482758621
"15468","Chris Christie","And what that's led to over $two trillion of American companies' monies that are being kept offshore, because they don't want to pay the second tax.",38,26,0.196116135138184,13.3084615384615,1.46153846153846
"15469","Chris Christie","And who can blame them?",5,5,0,-1.974,1
"15470","Chris Christie","They pay tax once overseas.",7,5,0,1.794,1.4
"15471","Chris Christie","They don't want to pay thirty five percent tax on the way back.",15,13,0,3.18538461538462,1.15384615384615
"15472","Chris Christie","So beside reforming that tax code, bringing it down to twenty five percent and eliminating those special-interest loopholes that the lobbyists and the lawyers and the accountants have given -- bring that rate down to twenty five percent, but also, a one-time repatriation of that money.",74,45,0,25.4573333333333,1.64444444444444
"15473","Chris Christie","Bring the money -- the $two trillion -- back to the United States.",15,11,0,4.62272727272727,1.36363636363636
"15474","Chris Christie","We'll tax it, that one time, at eight.",8,8,0,-0.945,1
"15475","Chris Christie","seventy five percent, because thirty five percent of zero is zero, but eight.",21,13,0,7.53307692307692,1.61538461538462
"15476","Chris Christie","seventy five percent of $two trillion is a lot of money.",16,11,0,2.91,1.45454545454545
"15477","Chris Christie","And I would then dedicate that money to rebuilding infrastructure here in this country.",23,14,0,10.1292857142857,1.64285714285714
"15478","Chris Christie","It would not necessitate us raising any taxes.",14,8,0,4.9425,1.75
"15479","Chris Christie","It would bring the money back into the United States to help build jobs by American companies and get our economy moving again, and growing as a higher rate, and it would rebuild those roads and bridges and tunnels that you were talking about.",64,44,0,21.6579545454546,1.45454545454545
"15480","Chris Christie","And -- and -- and the last piece of this, Maria, is this.",12,11,0,0.34090909090909,1.09090909090909
"15481","Chris Christie","You know, the fact is that this president has penalized corporations in America.",23,13,0,8.98230769230769,1.76923076923077
"15482","Chris Christie","He's penalized -- and doesn't understand.",9,5,0,12.156,1.8
"15483","Chris Christie","In fact, what that hurts is hurt hardworking taxpayers.",13,9,-0.666666666666667,6.62,1.44444444444444
"15484","Chris Christie","You've seen middle-class wages go backwards $three thousand seven hundred during the Obama administration.",27,14,0,15.8485714285714,1.92857142857143
"15485","Chris Christie","That's wrong for hardworking taxpayers in this country.",13,8,-0.353553390593274,10.24125,1.625
"15486","Chris Christie","We'd rebuild infrastructure that would also create jobs in this country, and we'd work with the states to do it the right way, to do it more efficiently and more effectively.",44,31,1.29315817459278,15.4929032258065,1.41935483870968
"15487","Chris Christie","And remember this -- I'm credible on this for this reason: Americans for Tax Reform says that I've vetoed more tax increases than any governor in American history.",46,27,0.384900179459751,15.0966666666667,1.7037037037037
"15488","Chris Christie","We don't need to raise taxes to get this done.",11,10,0,0.526,1.1
"15489","Chris Christie","We need to make the government run smarter and better, and reform this corporate tax system, bring that money back to the United States to build jobs and rebuild our infrastructure, and we need to use it also to protect our grid from terrorists.",63,44,0.603022689155527,21.765,1.43181818181818
"15490","Chris Christie","All of those things are important, and all those things would happen in a Christie administration.",24,16,0.25,10.414375,1.5
"15491","Chris Christie","Maria, I'd like to interrupt this debate on the floor of the Senate to actually answer the question you asked, which was on entitlements.",37,24,0,12.35375,1.54166666666667
"15492","Chris Christie","Do you remember that, everybody?",10,5,0,5.562,2
"15493","Chris Christie","This was a question on entitlements.",10,6,0,5.12,1.66666666666667
"15494","Chris Christie","he fact is the reason why that no one wants to answer entitlements up here is because it's hard.",25,19,-0.229415733870562,7.1578947368421,1.31578947368421
"15495","Chris Christie","It's a hard problem.",5,4,-1,-0.59,1.25
"15496","Chris Christie","And I'm the only one up on this stage who back in April put forward a detailed entitlement reform plan that will save over $one trillion, save Social Security, save Medicare, and avoid this -- avoid what Hillary Rodham Clinton will do to you.",65,43,0.152498570332605,21.1006976744186,1.51162790697674
"15497","Chris Christie","Because what she will do is come in and she will raise Social Security taxes.",21,15,0,5.538,1.4
"15498","Chris Christie","Bernie Sanders has already said it.",10,6,0,4.335,1.66666666666667
"15499","Chris Christie","And she is just one or two more poll drops down from even moving further left than she's moved already to get to the left of Bernie on this.",35,29,0,11.0979310344828,1.20689655172414
"15500","Chris Christie","We have seniors out there who are scared to death because this Congress -- this one that we have right now, just stole $one hundred fifty billion from the Social Security retirement fund to give it to the Social Security disability fund.",62,41,-0.312347523777212,21.0117073170732,1.51219512195122
"15501","Chris Christie","A Republican Congress did that.",9,5,0,5.562,1.8
"15502","Chris Christie","And the fact is it was wrong.",7,7,-0.377964473009227,-3.12714285714286,1
"15503","Chris Christie","And they consorted with Barack Obama to steal from Social Security.",20,11,-0.301511344577764,8.04818181818182,1.81818181818182
"15504","Chris Christie","We need to reform Social Security.",11,6,0.408248290463863,3.55,1.83333333333333
"15505","Chris Christie","Mine is the only plan that saves over $one trillion and that's why I'm answering your question.",23,17,0,8.4035294117647,1.35294117647059
"15506","Chris Christie","Well, first off, let's face it, the FBI director James Comey was a friend of mine who I worked with as U.",25,22,0.426401432711221,6.69727272727273,1.13636363636364
"15507","Chris Christie","S.",0,1,0,-16.22,0
"15508","Chris Christie","Attorney of New Jersey.",7,4,0,2.9425,1.75
"15509","Chris Christie","He was the U.",3,4,0,-8.8325,0.75
"15510","Chris Christie","S.",0,1,0,-16.22,0
"15511","Chris Christie","Attorney in Manhattan.",7,3,0,9.9,2.33333333333333
"15512","Chris Christie","He said, there's a chill wind blowing through law enforcement in this country.",18,13,-0.277350098112615,8.25769230769231,1.38461538461538
"15513","Chris Christie","Here's why, the president of the United States and both his attorney's general, they give the benefit of the doubt to the criminal, not to the police officers.",43,28,0.188982236504614,14.1014285714286,1.53571428571429
"15514","Chris Christie","That's the truth of the matter and you see it every time with this president.",19,15,0,5.538,1.26666666666667
"15515","Chris Christie","Every time he's got a chance, going all the way back to -- remember that Great Beer Summit he had after he messed up that time.",31,25,0,9.5332,1.24
"15516","Chris Christie","This is a guy who just believes that law enforcement are the bad guys.",18,14,-0.267261241912424,4.41,1.28571428571429
"15517","Chris Christie","Now, I for seven years was the U.",8,8,0,-3.3,1
"15518","Chris Christie","S.",0,1,0,-16.22,0
"15519","Chris Christie","Attorney of New Jersey.",7,4,0,2.9425,1.75
"15520","Chris Christie","I worked hard with not only federal agents but with police officers and here's the problem, sanctuary cities is part of the problem in this country.",40,26,0,13.4896153846154,1.53846153846154
"15521","Chris Christie","That's where crime is happening in these cities where they don't enforce the immigration laws.",22,15,-0.258198889747161,10.876,1.46666666666667
"15522","Chris Christie","And this president turns his back -- this president doesn't enforce the marijuana laws in this country because he doesn't agree with them.",33,22,0,13.7622727272727,1.5
"15523","Chris Christie","And he allows states to go ahead and do whatever they want on a substance that's illegal.",24,17,-0.242535625036333,7.01823529411765,1.41176470588235
"15524","Chris Christie","This president allows lawlessness throughout this country.",14,7,-0.377964473009227,16.3857142857143,2
"15525","Chris Christie","Here's what I would do Neil, I would appoint an Attorney General and I would have one very brief conversation with that Attorney General.",37,24,0,12.55,1.54166666666667
"15526","Chris Christie","I'd say, General, enforce the law against everyone justly, fairly, and aggressively.",23,12,0.577350269189626,11.26,1.91666666666667
"15527","Chris Christie","Make our streets safe again.",6,5,0.447213595499958,2.736,1.2
"15528","Chris Christie","Make our police officers proud of what they do but more important than that, let them know how proud we are of them.",28,23,0.792354773416884,8.91,1.21739130434783
"15529","Chris Christie","We do that, this country would be safe and secure again not only from criminals but from the terrorist who threaten us as well.",33,24,0,10.5875,1.375
"15530","Chris Christie","I'm the only person on this stage who's done that and we will get it done as President of the United States.",28,22,0,7.98181818181818,1.27272727272727
"15531","Chris Christie","Maria, Neil, thank you for a great debate tonight.",12,9,0.666666666666667,3.48,1.33333333333333
"15532","Chris Christie","When I think about the folks who are out there at home tonight watching, and I think about what they had to watch this week -- the spectacle they had to watch on the floor of the House of Representatives, with the president of the United States, who talked a fantasy land about the way they're feeling.",75,56,0,26.7557142857143,1.33928571428571
"15533","Chris Christie","They know that this country is not respected around the world anymore.",18,12,0,7.335,1.5
"15534","Chris Christie","They know that this country is pushing the middle class, the hardworking taxpayers, backwards, and they saw a president who doesn't understand their pain, and doesn't have any plan for getting away from it.",49,34,0.171498585142509,18.8429411764706,1.44117647058824
"15535","Chris Christie","I love this country.",5,4,0.5,-0.59,1.25
"15536","Chris Christie","It's the most exceptional country the world has ever known.",15,10,0.316227766016838,6.649,1.5
"15537","Chris Christie","We need someone to fight for the people.",10,8,0,1.41,1.25
"15538","Chris Christie","We need a fighter for this country again.",11,8,0,1.99875,1.375
"15539","Chris Christie","I've lived my whole life fighting -- fighting for things that I believe in, fighting for justice and to protect people from crime and terrorism, fighting to stand up for folks who have not had enough and need an opportunity to get more, and to stand up and fight against the special interests.",71,52,-0.138675049056307,25.8555769230769,1.36538461538462
"15540","Chris Christie","But here's the best way that we're going to make America much more exceptional: it is to make sure we put someone on that stage in September who will fight Hillary Clinton and make sure she never, ever gets in the White House again.",60,44,0.422115882408869,20.4804545454545,1.36363636363636
"15541","Chris Christie","I am the man who can bring us together to do that, and I ask for your vote.",20,18,0,2.22333333333334,1.11111111111111
"15542","Chris Christie","They're not wrong.",3,3,0.577350269189626,3.62,1
"15543","Chris Christie","But what's wrong is your premise in the question.",11,9,-0.333333333333333,4.00333333333333,1.22222222222222
"15544","Chris Christie","You can do both.",4,4,0,-5.3,1
"15545","Chris Christie","There is no reason why you can't stand for principles, go and fight for them and be able also, to have to get things done in government.",34,27,0,10.7355555555556,1.25925925925926
"15546","Chris Christie","You know, what people are frustrated about in Washington, D.",15,10,-0.316227766016838,6.178,1.5
"15547","Chris Christie","C|",0,1,0,-16.22,0
"15548","Chris Christie",", and I know the folks out there tonight are incredibly frustrated because what they see is a government that doesn't work for them.",32,23,-0.208514414057075,11.9817391304348,1.39130434782609
"15549","Chris Christie","You know, for the forty five-year- old construction worker out there, who is having a hard time making things meet.",27,20,-0.218217890235992,10.0005,1.35
"15550","Chris Christie","He's lost $four thousand in the last seven years in his income because of this administration.",24,16,-0.25,9.236875,1.5
"15551","Chris Christie","He doesn't want to hear the talk about politics Megyn and who is establishment and who is grassroots.",26,18,0,9.28833333333333,1.44444444444444
"15552","Chris Christie","And who's compromised and who is principled.",10,7,0.377964473009227,6.96571428571428,1.42857142857143
"15553","Chris Christie","What he wants is something to get done.",9,8,0,0.821249999999999,1.125
"15554","Chris Christie","And that's the difference between being a governor and having done that for the last six years in New Jersey and being someone who has never had to be responsible for any of those decisions.",52,35,0,16.9285714285714,1.48571428571429
"15555","Chris Christie","Barack Obama was never responsible for those decisions.",17,8,0,10.24125,2.125
"15556","Chris Christie","Hillary Clinton has never been responsible for those kind of decisions where they were held accountable.",28,16,0,12.475,1.75
"15557","Chris Christie","I've been held accountable for six years as the governor of New Jersey and with a Democratic legislature, I've gotten conservative things done.",39,23,-0.208514414057075,14.4391304347826,1.69565217391304
"15558","Chris Christie","That's exactly what I'll do as president of the United States.",17,11,0,5.90727272727273,1.54545454545455
"15559","Chris Christie","Well, let me say that I do believe that the vote on NSA made the country less safe.",20,18,0.471404520791032,4.31666666666667,1.11111111111111
"15560","Chris Christie","Well, let me tell you what the country should really be worried about.",17,13,-0.221880078490092,5.35923076923077,1.30769230769231
"15561","Chris Christie","I watched that town hall meeting with the Democrats the other night, and I heard Hillary Clinton asked a direct question by an Iowan, and that's what Iowans like to do.",42,31,0.179605302026775,14.5812903225806,1.35483870967742
"15562","Chris Christie","They like to ask direct questions.",8,6,0.408248290463863,3.55,1.33333333333333
"15563","Chris Christie","And, they asked about her email situation.",12,7,0,4.94714285714285,1.71428571428571
"15564","Chris Christie","And, here's what she said to the American people.",13,9,0,3.48,1.44444444444444
"15565","Chris Christie","She did it for convenience.",7,5,0.447213595499958,1.794,1.4
"15566","Chris Christie","For her convenience.",5,3,0.577350269189626,6.76,1.66666666666667
"15567","Chris Christie","She put America's secrets at risk for her convenience.",15,9,0,6.62,1.66666666666667
"15568","Chris Christie","She put American intelligence officers at risk for her convenience.",20,10,0.316227766016838,10.417,2
"15569","Chris Christie","She put American strategy at risk for her convenience.",16,9,0,6.62,1.77777777777778
"15570","Chris Christie","Let me tell you who's not qualified to be President of the United States, Chris.",21,15,-0.258198889747161,6.166,1.4
"15571","Chris Christie","Hillary Rodham Clinton did that to our country.",13,8,0,5.53125,1.625
"15572","Chris Christie","She is not qualified to be President of the United States.",17,11,-0.301511344577764,4.19454545454546,1.54545454545455
"15573","Chris Christie","The fact is what we need is someone on that stage who has been tested, who has been through it, who has made decisions, who has sat in the chair of consequence and can prosecute the case against Hillary Clinton on that stage, and that is exactly what I am ready to do.",68,53,0,23.8211320754717,1.28301886792453
"15574","Chris Christie","Well, because you can do it without profiling, Megyn, when you do it on the facts.",21,16,0.25,5.115625,1.3125
"15575","Chris Christie","What those facts knew was that these folks had weapons.",11,10,0,4.765,1.1
"15576","Chris Christie","They knew that they were talking about trying to take our country and attack it.",19,15,-0.258198889747161,6.48,1.26666666666667
"15577","Chris Christie","That's not profiling, that's law enforcement.",11,6,0,11.4,1.83333333333333
"15578","Chris Christie","And that's the difference between somebody who knows how to do this and somebody who's never done it before.",28,19,0,10.1326315789474,1.47368421052632
"15579","Chris Christie","They knew they were talking about the issues of attacking people, Megyn.",19,12,-0.288675134594813,7.7275,1.58333333333333
"15580","Chris Christie","They knew that.",3,3,0,-1.09,1
"15581","Chris Christie","Listen, I think that what people should do is use their common sense.",16,13,0,4.99692307692308,1.23076923076923
"15582","Chris Christie","And the fact is, let law enforcement make those decisions.",15,10,0,5.707,1.5
"15583","Chris Christie","I've told people that from the time I was U.",10,10,0,-0.416,1
"15584","Chris Christie","S.",0,1,0,-16.22,0
"15585","Chris Christie","attorney thirteen years ago.",8,4,0,8.83,2
"15586","Chris Christie","It's not for them to make those decisions about whether or not something is legal or illegal, or profiling or not.",31,21,-0.218217890235992,9.70428571428572,1.47619047619048
"15587","Chris Christie","You see something that's suspicious, you call law enforcement and let law enforcement make those decisions.",27,16,-0.25,13.06375,1.6875
"15588","Chris Christie","That's what should be done.",5,5,0,1.794,1
"15589","Chris Christie","That can be done.",4,4,0,-4.1225,1
"15590","Chris Christie","That can be done without profiling people.",11,7,0,5.62,1.57142857142857
"15591","Chris Christie","What that is, is just common sense.",8,7,0,0.237142857142857,1.14285714285714
"15592","Chris Christie","They thought something was wrong.",6,5,-0.447213595499958,7.446,1.2
"15593","Chris Christie","And here's the problem in this country right now.",11,9,0,4.00333333333333,1.22222222222222
"15594","Chris Christie","The problem is that Barack Obama has made law enforcement the enemy, Hillary Clinton has made law enforcement the enemy.",37,20,-0.670820393249937,11.8845,1.85
"15595","Chris Christie","They're not supporting our law enforcement officers, it's making everybody nervous to get out of their cars, if you're a law enforcement officer.",40,23,-0.41702882811415,14.6439130434783,1.73913043478261
"15596","Chris Christie","It's making everybody nervous to get out of their cars if you're a law enforcement officer.",26,16,-0.25,8.648125,1.625
"15597","Chris Christie","It's making people in neighborhoods nervous to go to law enforcement.",19,11,-0.301511344577764,8.90454545454545,1.72727272727273
"15598","Chris Christie","As president, I will support law enforcement and we'll stop radical terrorist attacks in this country by supporting our intelligence community and law enforcement community.",51,25,0.2,18.7648,2.04
"15599","Chris Christie","Yes.",1,1,0,-6.8,1
"15600","Chris Christie","You want one?",3,3,0,-4.23,1
"15601","Chris Christie","How about one that I've done in New Jersey for the last six years.",16,14,0,3.06428571428572,1.14285714285714
"15602","Chris Christie","That's get rid of Planned Parenthood funding from the United States of America.",21,13,0,8.98230769230769,1.61538461538462
"15603","Chris Christie","Bigger than that?",4,3,0,2.05,1.33333333333333
"15604","Chris Christie","Let me tell you something, when you see thousands upon thousands upon thousands of children being murdered in the womb, I can't think of anything better than that.",40,28,-0.188982236504614,14.9425,1.42857142857143
"15605","Chris Christie","Megyn?",2,1,0,2.62,2
"15606","Chris Christie","I want to ask the people of the audience.",12,9,0,-0.183333333333334,1.33333333333333
"15607","Chris Christie","Like, I'm standing here, I -- I watched the video of Senator Cruz.",17,12,0.288675134594813,3.8025,1.41666666666667
